Batch16_Input32768_Output1, 1248.3662471479724, 0.00047402413451029843, 0.0303375446086591, 8.584699453551912e-05, 0.0016469453846153846, 0.0016469453846153846, 3.717049180327868e-05, 0.00010730273224043716, 0.00010700655737704918, 4.904808743169399e-05, 4.546338797814208e-05, 4.546338797814208e-05, 4.577058259773014e-05, 0, 0
Batch32_Input32768_Output1, 1248.3662471479724, 0.00047737956620428755, 0.030552292237074404, 8.634754098360656e-05, 0.0032728907692307694, 0.0032728907692307694, 3.745136612021858e-05, 0.00010826666666666666, 0.00010770437158469945, 8.806830601092896e-05, 4.556174863387978e-05, 4.556174863387978e-05, 4.64861235813367e-05, 0, 0
Batch64_Input32768_Output1, 1248.3662471479724, 0.0004834221235813367, 0.030939015909205548, 8.711311475409836e-05, 0.006524781538461539, 0.006524781538461539, 3.786939890710383e-05, 0.00010999617486338798, 0.00010900928961748634, 0.00016611092896174864, 4.575846994535519e-05, 4.575846994535519e-05, 4.7917205548549815e-05, 0, 0
Batch128_Input32768_Output1, 1248.3662471479724, 0.0004957870197562001, 0.031730369264396804, 8.873497267759562e-05, 0.013028563076923077, 0.013028563076923077, 3.881147540983607e-05, 0.00011363551912568305, 0.00011152185792349726, 0.00031627431693989074, 4.6151912568306016e-05, 4.6151912568306016e-05, 5.0779369482976044e-05, 0, 0
Batch1_Input40960_Output1, 1248.3662471479724, 0.00046940368558217736, 0.03004183587725935, 8.506892307692308e-05, 0.00014802466346153844, 0.00014802466346153844, 3.676e-05, 0.00010609046153846154, 0.00010609046153846154, 1.8903825136612024e-05, 4.516939890710383e-05, 4.516939890710383e-05, 4.5055041614123587e-05, 0, 0
Batch2_Input40960_Output1, 1248.3662471479724, 0.00047078767885666247, 0.030130411446826398, 8.54174863387978e-05, 0.0002750493269230769, 0.0002750493269230769, 3.691693989071038e-05, 0.00010652622950819671, 0.00010645628415300546, 2.0873224043715846e-05, 4.518032786885246e-05, 4.518032786885246e-05, 4.5110083228247163e-05, 0, 0
Batch4_Input40960_Output1, 1248.3662471479724, 0.000471331095418243, 0.03016519010676755, 8.54912568306011e-05, 0.0005290986538461537, 0.0005290986538461537, 3.6978688524590163e-05, 0.00010669945355191257, 0.00010653934426229508, 2.7279234972677597e-05, 4.5201092896174866e-05, 4.5201092896174866e-05, 4.522016645649433e-05, 0, 0
Batch8_Input40960_Output1, 1248.3662471479724, 0.0004721546902059689, 0.03021790017318201, 8.562841530054645e-05, 0.0010371973076923075, 0.0010371973076923075, 3.704699453551912e-05, 0.00010689453551912568, 0.00010671202185792349, 3.7624043715846994e-05, 4.5243715846994536e-05, 4.5243715846994536e-05, 4.5385291298865075e-05, 0, 0
Batch16_Input40960_Output1, 1248.3662471479724, 0.00047402413451029843, 0.0303375446086591, 8.584699453551912e-05, 0.0020533946153846153, 0.0020533946153846153, 3.717049180327868e-05, 0.00010730273224043716, 0.00010700655737704918, 6.324808743169398e-05, 4.546338797814208e-05, 4.546338797814208e-05, 4.577058259773014e-05, 0, 0
Batch32_Input40960_Output1, 1248.3662471479724, 0.00047737956620428755, 0.030552292237074404, 8.634754098360656e-05, 0.00408578923076923, 0.00408578923076923, 3.745136612021858e-05, 0.00010826666666666666, 0.00010770437158469945, 0.00010956065573770491, 4.556174863387978e-05, 4.556174863387978e-05, 4.64861235813367e-05, 0, 0
